iso3_code,connectivity_govt,school_id_giga,num_students,num_classrooms,connectivity,school_id_govt,school_name,latitude,longitude,education_level,connectivity_type_govt,admin1,admin1_id_giga,admin2,admin2_id_giga,num_computers,num_teachers,source_lat_lon,country,unicef_region,itu_region,continent
BIH,No,1dbd8743-e6c3-3bf2-bea9-6e9ba82a2bc8,5,2,No,L-10-A-362,"ЈУ ОШ ""Вук Караџић",44.83771514892580,17.533428192138700,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1e051572-5e6d-37ac-8433-16b218155718,22,3,No,L-7-A-175,Јавна установа основна школа Петар Кочић Нова Топола,45.01378631591800,17.268821716308600,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1e064118-9eb0-3ed8-96ea-d4cafa9f3dd9,110,7,No,D-13-A-172,JAVNA USTANOVAOSNOVNA ŠKOLA '' STUPARI'' STUPARI,44.311370849609400,18.677026748657200,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1e1a368c-aceb-38bc-a95a-0ba48d48432f,181,7,Yes,G-3-A-2,Osnovna škola Kurića Kula,44.06966018676760,17.467247009277300,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,2,11,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1e6b6dd9-7681-32de-ab4f-e4c9722ffbb2,5,2,No,L-16-A-432,"ЈУ ОШ ""Бранко Ћопић"" Бјелајце - ПО Баљвине",44.48330307006840,17.209224700927700,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1ebc2a64-05d9-3faa-a309-be656a481f30,590,22,Yes,L-25-I-585,"Јавна установа Средњошколски центар ""Јован Цвијић"" Модрича",44.95310974121090,18.30970573425290,Secondary,Фибер-оптички интернет,Republika Srpska,BIH001,Doboj,BIH001003,98,53,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1ef6adba-e41c-3ced-84ea-a4c0b20fda5e,4,1,No,L-4-A-213,"ЈУ Основна школа ""Петар Кочић"" Приједор",45.07099533081060,16.731189727783200,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1f06541a-e063-3021-953f-d201e10d4087,32,4,No,I-1-A-57,"OSNOVNA ŠKOLA IVANA MAŽURANIĆA POSUŠJE, PODRUČNA ŠKOLA VINJANI",43.49248123168950,17.26852798461910,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,1,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1f5d1ef4-1c40-3080-bce4-caac2610239e,25,2,Yes,L-20-A-486,"ЈУ ОШ ,,Свети Сава'' ПО Ђукићи",44.19219970703130,17.133607864379900,Primary,Кабловски интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,2,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1fa37b60-f68e-3c8b-97e8-aead27469e10,65,2,Yes,E-2-A-177,"OŠ "" KULIN BAN ",44.68772506713870,18.030195236206100,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1facd46d-e890-3511-a862-ef01ffd66bcb,51,4,No,D-12-A-11,"JU Osnovna škola ""Sapna"", Područna škola Nezuk",44.46548843383790,18.989267349243200,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,8,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1fe8bad3-9d3a-37d4-ab7c-60698dcf6506,11,3,No,I-4-A-9,"Druga osnovna škola Široki Brijeg, područna škola Izbično",43.441627502441400,17.548240661621100,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1ff23663-9e50-32b8-bc9b-aedba09b1607,33,10,Yes,L-40-B-197,"ЈУ ОШ ""Петар Кочић"",Кравица",44.217193603515600,19.10738754272460,Primary,(A)DSL интернет,Republika Srpska,BIH001,Vlasenica,BIH001007,0,20,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,20e9f0b5-a1b9-3711-b16d-b95e5d34bad7,193,17,Yes,H-9-G-15,Srednja prometna škola Mostar,43.34223175048830,17.799577713012700,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,42,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,210d65f8-d740-371a-8fb4-f0c402790f38,7,2,Yes,L-7-A-718,"ЈУ ОШ ""Свети Сава"" Дубраве",45.05202865600590,17.3080997467041,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,218444fe-e739-39fd-9872-12f639893f8e,26,4,No,G-8-B-120,"JU OŠ ""Dubravica""Vitez-Preočica",44.18600845336910,17.790409088134800,Primary,Drugo (molimo navedite),Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,48,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,22081aad-80f4-3c68-8c9e-2bf714a65575,53,3,Yes,A-0-B-12,JU Sedma osnovna škola,44.78193283081060,18.692148208618200,Primary,(A)DSL internet,Distrikt Brčko,BIH003,Distrikt Brčko,BIH003001,1,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2266600f-6946-331a-8266-96545c67ab00,27,2,No,B-3-A-134,"JU OŠ ""Gata Ilidža-Vrsta"" (Područna škola Mala Peć)",44.913055419921900,15.78512954711910,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,1,7,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,22d3f57c-0296-3f80-a766-faf869860264,78,20,Yes,J-6-H-89,JU Centar za slušnu i govornu rehabilitaciju Sarajevo,43.85577392578130,18.369571685791000,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,27,20,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,230f4b41-269d-3eb0-96f3-c8e9d21ed0bb,240,19,Yes,L-20-I-476,"ЈУ Средњошколски центар ""Петар Кочић"" Шипово",44.28571701049810,17.087200164794900,Secondary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,30,26,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,231bc53f-d6ee-321b-9820-9718ca5b0ebd,84,9,Yes,L-17-B-607,"ЈУ ОШ ""Вук Караџић"" Језеро",44.346893310546900,17.165681838989300,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,3,21,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,231e2f35-1a57-3f24-89dd-2f679ce7ca95,27,3,No,L-29-A-698,"ЈУ ОШ ""Вук Караџић"" Витковци",44.69644546508790,17.866987228393600,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2339388b-a817-354d-b1c7-3440c6832d76,13,2,No,D-4-A-87,"JU Osnovna škola ""Lukavac Mjesto"", Područna škola Hrvati",44.53063201904300,18.512615203857400,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,1,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2343567a-027e-3439-ae86-09c9925b37c3,57,2,Yes,E-2-A-178,"OŠ "" KULIN BAN ",44.669429779052700,18.042295455932600,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,23b4202a-fdf4-3ed6-8a54-d6cbde810539,697,24,Yes,J-2-I-118,JU Srednjoškolski centar Hadžići,43.818809509277300,18.207630157470700,Secondary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,72,62,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,23de6bd9-e72d-3dd5-82b0-ba897e31e5f9,586,23,Yes,J-6-D-113,JU Srednja medicinska škola - Jezero Sarajevo,43.879669189453100,18.407302856445300,Other,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,57,59,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,23eaec96-2e1d-3637-adec-bb5af71fa1ae,5,2,No,L-7-A-21,"ОШ ""Младен Стојановић"" Горњи Подградци, ПО Буквик",45.111000061035200,17.224266052246100,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,240c4e3f-f3d2-3206-bb6f-c26364e31d0b,6,2,No,G-5-A-30,"Prva osnovna škola"" Bugojno",44.06993865966800,17.480140686035200,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,1,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,241c1138-8600-31da-ab5e-b4fdf982ae76,23,2,No,B-4-A-29,"JU OŠ ""OTOKA"" - Područna škola Ljusina",44.94554138183590,16.14156150817870,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,8,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,242b2b75-3bc6-3605-ac79-3881db473c05,587,11,Yes,B-3-D-114,JU MEDICINSKA ŠKOLA BIHAĆ,44.827701568603500,15.877699851989700,Other,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,17,67,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,245ba511-6a03-37d9-a33a-879a11e7a872,796,22,Yes,G-4-B-164,JU OSNOVNA ŠKOLA TURBE U TURBETU,44.24122619628910,17.57131576538090,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,14,68,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2466b52f-8582-33d2-9925-f954199c2f03,113,6,Yes,L-26-B-727,"ЈУ ОШ ,,Птар Кочић"" Сјенина Ријека",44.7298583984375,18.81981658935550,Primary,(A)DSL интернет,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,15,19,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2476de09-3bd1-3a6b-8943-7a6965ea416b,380,24,Yes,D-13-B-113,"Javna ustanova Osnovna škola ""Kladanj"" u Kladnju",44.52035140991210,18.5255184173584,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,41,37,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,24acd63c-ccb7-38d8-8a0c-270028b05739,52,4,No,B-2-A-45,"JAVNA USTANOVA OSNOVNA ŠKOLA  ""TRŽAČKA RAŠTELA",44.98439407348630,15.823758125305200,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,3,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,24f02317-867a-38e9-bfe4-f3fdd6f5c65f,280,9,Yes,G-4-D-101,"Srednja škola ""Travnik"" Nova Bila",44.19450378417970,17.709142684936500,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,24,38,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2511a317-b29a-3055-a220-1dd5c110043d,217,16,Yes,B-3-B-82,"JU Katolički školski centar ""Ivan Pavao II"" Bihać",45.07927322387700,16.005573272705100,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,22,23,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,25300983-633a-3d76-9865-eee4d20bde4b,22,2,No,L-22-A-284,"ЈУ ОШ ""ТОДОР ДОКИЋ"" КАЛЕНДЕРОВЦИ",44.88041687011720,17.817344665527300,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Doboj,BIH001003,1,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,25447c29-838a-30ef-8e93-63905dffdb53,97,8,Yes,L-4-B-435,"ЈУ ОШ ""Петар Петровић Његош"" Буснови",44.85585021972660,16.809316635131800,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,4,27,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,25576401-c83c-3e7b-a752-b5db17bdac39,1019,32,Yes,L-33-D-93,"ЈУ. Техничка Школа ""Михајло Пупин",44.76770782470700,19.22538948059080,Other,Фибер-оптички интернет,Republika Srpska,BIH001,Bijeljina,BIH001002,63,71,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,25d4850b-af0c-31a6-b4f0-c00e3e090ac5,350,10,Yes,E-6-B-126,"JU Osnovna škola ""Hasan Kikić"" Tetovo",44.23235321044920,17.88797378540040,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,24,41,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,26742272-a816-30cd-844c-d054f53749d9,320,21,Yes,J-3-C-127,JU Četvrta gimnazija Ilidža,43.829586029052700,18.308286666870100,Other,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,55,37,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,26c4a1e5-95eb-3af4-826e-ef071d8b5692,152,10,Yes,G-1-B-70,"Osnovna škola""13.RUJAN An.B"" JAJCE",44.34193420410160,17.27178955078130,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,6,20,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,26d18975-8cd3-3bbf-b8dc-0be9b8308cb2,54,5,No,E-6-A-22,"PODRUČNA ŠKOLA ""VLADIMIR NAZOR"" U LUKAMA",44.058143615722700,18.31288719177250,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,9,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,273c0afd-7601-3b43-9cfd-9f5b73e49b8b,515,13,Yes,G-7-B-158,"Osnovna škola ""Safvet - beg Bašagić",44.1688346862793,17.647451400756800,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,24,44,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2764ab0a-05af-3a6b-ad9b-92f6012154a0,35,3,No,G-4-B-155,JU OSNOVNA ŠKOLA TURBE PŠ GOLEŠ,44.19355392456060,17.52983283996580,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,278a7632-4c2e-3cf7-aa73-ba3882f70a78,47,2,No,G-4-A-5,PODRUČNA ŠKOLA GLUHA BUKOVICA,44.33792495727540,17.71396827697750,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,279b54d8-9790-34cb-9486-96f2462c182d,1423,34,Yes,D-3-I-85,Javna ustanova Mješovita srednja škola,44.70914840698240,18.308738708496100,Secondary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,126,128,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,279dcab3-d2f3-3b30-aedf-11a1ad8f63c5,488,17,Yes,J-2-B-99,"Javna ustanova Osnovna škola ""Hilmi ef. Šarić"" Tarčin",43.7920036315918,18.089962005615200,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,30,35,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,27b3369d-6e26-3fb0-bcba-3b2c557d435d,757,24,Yes,L-29-B-449,"ЈУ ОШ ""Петар Петровић Његош",44.59016418457030,17.88340950012210,Primary,Фибер-оптички интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,60,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,27d082ff-de0f-3a21-afb0-8714266522fa,20,2,No,H-4-A-46,OŠ fra Didaka Buntića (PŠ Krehin Gradac),43.214332580566400,17.703933715820300,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,28040add-d7a6-365a-801c-b41f39070fb5,19,2,Yes,L-33-A-484,"ЈУ ОШ ,,Свети Сава'' ПО Вруља Црњелово",44.87765884399410,19.138324737548800,Primary,Кабловски интернет,Republika Srpska,BIH001,Bijeljina,BIH001002,1,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,28786b8d-567e-30bc-b418-9ccb1e04f33a,414,14,Yes,G-9-B-65,Osnovna škola Kaćuni,44.070899963378900,17.935312271118200,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,10,47,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,28864894-1ded-359b-a9fa-5a9d12751efc,585,18,Yes,J-8-B-77,"JU OŠ""Grbavica 1",43.8523063659668,18.397233963012700,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,50,50,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,28ba4aba-0ec8-32c5-a31a-db06a5385814,635,20,Yes,L-56-B-533,"Јавна установа Основна школа ""Свети Сава"" Фоча",43.501434326171900,18.764230728149400,Primary,(A)DSL интернет,Republika Srpska,BIH001,Foča,BIH001004,17,50,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,28cbcd42-e53c-3cf8-8933-2deff7a2a991,592,23,Yes,I-2-I-43,SREDNJA ŠKOLA ANTUNA BRANKA ŠIMIĆA GRUDE,43.36895751953130,17.419265747070300,Secondary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,61,99,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,28f8523b-6d5e-3eb6-a9a9-4df9247df5b4,5,3,No,L-5-A-646,"Јавна установа Основна школа ""Десанка Максимовић"" Оштра Лука ПО Усорци",44.845970153808600,16.703187942504900,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2915e216-4281-3a1f-9fd4-98a8b7d61063,18,2,No,H-4-A-48,OŠ fra Didaka Buntića (PŠ Biletić polje),43.20320129394530,17.780378341674800,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,292c7aef-cdf0-3bee-8d7b-7a2194eb5be6,217,13,Yes,J-7-B-53,"JU OŠ ""Hasan Kaimija",43.84912872314450,18.41786003112790,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,43,20,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,294cc5ab-214e-34b8-afe7-0dc2e9ee41c1,40,4,Yes,G-1-A-151,"Osnovna škola ""Berta Kučera"" Jajce - Područna škola Šibenica",44.330780029296900,17.33060646057130,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,29ce2b66-9f2c-346a-a18f-39abec3467a7,34,2,No,G-10-A-46,"OSNOVNA ŠKOLA ""MUHSIN RIZVIĆ"" FOJNICA",43.97897720336910,17.99281883239750,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,29ee1ead-a978-367f-b480-60343152794c,582,29,Yes,J-8-D-122,JU SREDNJA ŠKOLA ZA SAOBRAĆAJ I KOMUNIKACIJE SARAJEVO,43.856693267822300,18.39267921447750,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,145,53,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,29f48086-dbc7-3028-9442-e9f643f2bcd5,9,1,No,B-7-A-120,"JU OŠ ""5.oktobar"" Sanski Most Područna škola Zdena",44.76669692993160,16.63827133178710,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2a175117-0076-39e8-a601-254f302cc641,8,2,Yes,L-63-A-170,"ЈУ ОШ ""Јован Јовановић Змај"" Требиње ПШ Дражин До",42.72291946411130,18.350080490112300,Primary,(A)DSL интернет,Republika Srpska,BIH001,Trebinje,BIH001006,1,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2a388a6c-e18c-32f5-a921-6419830c6a73,76,8,Yes,L-16-B-728,"ЈУ ОШ ""Бранко Ћопић"" Бјелајце",44.426422119140600,17.14628028869630,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,4,19,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2a5904ef-fe74-30d5-804f-b809b3bef76a,241,19,Yes,E-8-B-209,"Osnovna škola ,,Vareš""u Varešu",44.161128997802700,18.324962615966800,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,18,42,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2a81e224-9dc6-3eb5-b542-813013c1fef3,216,15,Yes,B-7-B-1,"JU OŠ ""Hasan Kikić",44.76317596435550,16.668176651001000,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,1,24,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2b0feec2-f42b-3ce2-ba76-f80070f8db9c,528,18,Yes,G-6-B-141,"Osnovna škola ""Gornji Vakuf"" Centralna",43.94004821777340,17.590126037597700,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,30,40,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2b6ebac4-25bc-3e04-a697-09fcae2ebd6e,9,2,No,L-2-A-318,"ЈУ ОШ ""Бранко Ћопић"" Ћеле-Нови Град",44.91202163696290,16.441537857055700,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2b7c14df-c978-3d8f-b514-275668d42154,123,2,No,E-5-B-110,"JU OSNOVNA ŠKOLA ""VOZUĆA",44.37954330444340,18.361120223999000,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,34,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2b9e3c50-0423-315f-a7b3-5b68315ef943,176,12,Yes,E-6-B-123,JU OŠ ''HAMZA HUMO'' BABINO,44.20246124267580,17.92548179626470,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,26,29,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2bea8eb8-a031-3e3b-9494-97f8f197e5f4,787,36,Yes,E-6-B-150,"JAVNA USTANOVA OSNOVNA ŠKOLA ""MAK DIZDAR"" ZENICA",44.20357894897460,17.918996810913100,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,51,58,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2bed3c15-baa5-3aa7-ab29-55b5061a3a2a,14,4,Yes,L-33-A-89,"ЈУ ОШ ""СТЕВАН НЕМАЊА"" ДРАГАЉЕВАЦ ГОРЊИ ПО СРЕДЊИ МАГНОЈЕВИЋ",44.79623031616210,19.01433563232420,Primary,(A)DSL интернет,Republika Srpska,BIH001,Bijeljina,BIH001002,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2c2468fb-7a41-30d0-a495-ae2ba2b2d65b,545,48,Yes,K-4-G-49,Srednja strukovna škola Silvija Strahimira Kranjčevića,43.82589340209960,17.006710052490200,Other,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Kanton 10,BIH002010,115,57,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2c2f49e0-c11e-31c3-882c-31d1f38982f3,221,12,Yes,B-2-B-44,"JU OŠ ,,PEĆIGRAD'' PEĆIGRAD",45.053993225097700,15.89709186553960,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,16,28,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
